currentTime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
25,0.23,0.81,0.51,57.99,24.04,15.58,4
26,0.23,0.84,0.42,63.43,28.24,15.03,4
27,0.2,0.87,0.45,62.41,24.15,13.18,4
28,0.23,0.84,0.45,61.76,26.57,15.03,4
29,0.21,0.81,0.4,63.88,27.9,14.55,4
30,0.41,0.76,0.38,63.2,47.25,28.65,3
31,0.64,0.69,0.44,57.53,55.67,42.98,3
32,0.77,0.42,0.41,46.08,62.29,61.39,3
33,0.93,0.42,0.26,58.57,74.5,65.59,3
34,1.05,0.16,-0.1,123.02,95.5,81.57,3
35,1.05,-0.23,-0.2,-130.91,100.98,102.62,3
36,1,-0.28,0.02,-85.24,88.66,105.71,3
37,1.03,-0.32,0.13,-67.48,82.66,107.26,0
38,0.99,-0.3,0.11,-69.78,83.71,106.66,0
39,0.98,-0.3,0.09,-74.25,85.01,107.2,0
40,0.98,-0.28,0.09,-73.01,85.01,105.95,0
41,0.99,-0.29,0.09,-72.03,84.6,106.24,0
42,0.98,-0.29,0.08,-74.88,85.46,106.36,0
43,0.98,-0.28,0.08,-74.48,85.46,105.95,0
44,1,-0.27,0.1,-69.62,84.2,105.29,0
45,1.01,-0.28,0.09,-71.57,84.69,105.59,0
46,1.01,-0.23,0.07,-73.3,86.01,103.09,0
47,0.99,0.06,0.19,18.43,79.3,86.4,3
48,0.81,0.46,0.03,86.12,87.8,60.43,3
49,0.3,0.84,0.43,62.8,34.64,19.55,3
50,0.09,0.85,0.39,65.36,12.41,5.76,4
51,0.07,0.88,0.42,64.26,9.46,4.59,4
52,0.15,0.84,0.49,59.51,16.78,10.07,4
53,0.14,0.82,0.52,57.85,15.26,9.73,4
54,0.16,0.88,0.42,64.46,21.25,10.53,4
55,0.16,0.85,0.45,62.39,20.22,10.91,4
56,0.16,0.85,0.43,63.23,20.9,10.91,4
57,0.16,0.88,0.44,63.43,19.65,10.12,4
58,0.23,0.84,0.47,60.95,25.8,15.03,4
59,0.19,0.84,0.46,61.13,22.14,12.64,4
0,0.18,0.84,0.45,61.76,21.63,12.02,4
1,0.15,0.86,0.45,62.2,18.14,9.8,4
2,-0.01,0.88,0.52,59.34,-0.86,-0.51,4
3,0.08,0.84,0.48,60.31,9.31,5.34,4
4,0.06,0.87,0.46,62.01,7.72,4.12,4
5,-0.1,0.87,0.24,74.4,-22.75,-6.68,3
6,-0.19,0.76,0.41,61.35,-24.36,-13.9,3
7,-0.45,0.54,0.81,33.56,-29.15,-40.05,3
8,0.05,0.22,0.84,14.53,3.18,12.09,3
9,0.18,-0.26,0.91,-15.88,11.21,145.12,3
10,0.08,-0.37,0.91,-21.89,4.89,167.99,3
11,-0.02,-0.48,0.88,-28.57,-1.02,-178.12,3
12,-0.01,-0.49,0.88,-29.14,-0.51,-179.09,0
13,-0.01,-0.53,0.88,-31.26,-0.51,-179.16,0
14,-0.01,-0.5,0.88,-29.53,-0.51,-179.1,0
15,0,-0.49,0.88,-29.36,0,180,0
16,0,-0.5,0.89,-29.31,0,180,0
17,0,-0.5,0.89,-29.31,0,180,0
18,-0.01,-0.5,0.88,-29.74,-0.51,-179.1,0
19,0,-0.5,0.88,-29.53,0,180,0
20,-0.01,-0.5,0.9,-29.1,-0.5,-179.1,0
21,0,-0.5,0.89,-29.31,0,180,0
22,0,-0.5,0.89,-29.31,0,180,0
23,0,-0.5,0.88,-29.53,0,180,0
24,-0.01,-0.49,0.89,-28.93,-0.5,-179.09,0
25,0,-0.49,0.89,-28.93,0,180,0
26,0,-0.49,0.88,-29.14,0,180,0
27,0.01,-0.5,0.88,-29.74,0.51,179.1,0
28,-0.01,-0.5,0.89,-29.31,-0.5,-179.1,0
29,0,-0.5,0.88,-29.53,0,180,0
30,0,-0.5,0.88,-29.53,0,180,0
31,-0.01,-0.5,0.88,-29.74,-0.51,-179.1,0
32,0.02,-0.49,0.89,-28.93,1.01,178.18,0
33,0.02,-0.43,0.96,-24.09,1.4,176.88,0
34,-0.05,0.21,0.78,15.11,-3.43,-12.53,3
35,-0.25,0.7,0.8,41.11,-17.42,-19.78,3
36,0.03,0.86,0.35,67.75,5.08,2.08,3
37,0.4,0.93,0.1,83.77,75.7,23.2,3
38,0.28,0.87,0.14,80.79,63.43,17.97,3
39,0.2,0.98,0.3,72.8,32.66,11.22,3
40,-0.02,0.94,0.28,73.3,-3.18,-0.95,3
41,0.03,0.89,0.37,67.59,4.86,2.01,3
42,0.2,0.89,0.37,67.59,28.95,12.85,3
43,0.17,0.86,0.3,70.48,29.43,11.31,3
44,0.09,0.87,0.25,73.92,18.97,5.66,3
45,0.17,0.88,0.31,70.51,28.81,11.02,3
46,0.27,0.86,0.47,61.39,29.54,17.18,3
47,0.2,0.78,0.51,56.98,21.8,14.57,4
48,0.22,0.82,0.51,58.24,23.3,14.93,4
49,0.25,0.81,0.49,58.79,26.93,17.1,4
50,0.21,0.81,0.5,58.39,22.87,14.55,4
51,0.23,0.81,0.5,58.39,25.11,16.09,4
52,0.23,0.8,0.51,57.75,24.04,15.72,4
53,0.23,0.83,0.5,58.88,24.38,15.3,4
54,0.22,0.79,0.51,57.24,23.3,15.49,4
55,0.3,0.85,0.41,64.5,36.87,19.69,4
56,0.27,0.83,0.32,68.85,39.67,17.78,4
57,0.17,0.9,0.46,62.84,20.45,10.83,4
58,0.05,0.83,0.55,56.19,5.63,3.78,4
59,0.15,0.87,0.38,66.61,21.6,9.71,4
0,0.13,0.97,0.24,75.96,27.3,7.35,3
1,0.21,0.75,0.58,52.37,20.05,15.71,3
2,0.27,0.23,0.91,13.92,16.2,49.54,3
3,0,-0.2,1.02,-10.8,0,180,3
4,-0.02,-0.54,0.81,-33.56,-1.65,-177.51,3
5,0,-0.53,0.84,-32.44,0,180,3
6,0.09,-0.63,0.82,-37.65,5.98,172.27,3
7,0.03,-0.62,0.82,-36.96,2.18,177.1,0
8,0.03,-0.63,0.84,-36.78,2.14,177.14,0
9,0.04,-0.6,0.84,-35.49,2.65,176.28,0
10,0.02,-0.61,0.83,-36.35,1.62,177.8,0
11,0.02,-0.6,0.82,-36.25,1.64,177.77,0
12,0.02,-0.6,0.82,-36.25,1.64,177.77,0
13,0.02,-0.59,0.83,-35.28,1.62,177.71,0
14,0.02,-0.61,0.83,-36.35,1.62,177.8,0
15,0.04,-0.63,0.81,-37.57,2.75,176.42,0
16,0.04,-0.62,0.83,-36.7,2.7,176.38,0
17,0.03,-0.61,0.8,-37.41,2.25,177.06,0
18,0.02,-0.61,0.83,-36.35,1.62,177.8,0
19,0.03,-0.6,0.83,-36,2.16,177.03,0
20,0.03,-0.62,0.82,-36.96,2.18,177.1,0
21,0.03,-0.63,0.83,-37.04,2.16,177.14,0
22,0.03,-0.62,0.82,-36.96,2.18,177.1,0
23,0.02,-0.62,0.82,-36.96,1.64,177.83,0
24,0.02,-0.63,0.82,-37.3,1.09,178.57,0
25,0.11,-0.61,0.84,-36.09,7.45,169.82,0
26,0.19,-0.63,0.82,-37.65,12.88,163.5,0
27,0.31,-0.55,0.83,-33.81,20.67,150.6,3
28,0.45,-0.05,0.9,-3.48,26.76,96.88,3
29,0.45,0.3,0.88,19.2,27.38,56.08,3
30,0.18,0.66,0.68,44.33,14.81,15.14,3
31,0.11,0.82,0.51,58.24,12.15,7.59,3
32,0.09,0.87,0.44,63.23,12.09,6.17,3
33,0.18,0.86,0.3,70.48,30.53,11.81,3
34,0.32,0.82,0.41,63.65,38.25,21.33,3
35,0.31,0.93,0.3,72.29,46.47,18.58,3
36,0.28,0.89,0.2,77.15,54.16,17.53,3
37,0.18,0.86,0.38,66.43,25.6,11.81,3
38,0.15,0.82,0.43,62.35,19.06,10.26,4
39,0.14,0.84,0.45,61.76,17.24,9.46,4
40,0.16,0.87,0.45,62.82,19.33,10.21,4
41,0.2,0.87,0.45,62.82,23.68,12.69,4
42,0.16,0.86,0.43,63.43,20.9,10.81,4
43,0.16,0.86,0.42,63.85,21.25,10.81,4
44,0.16,0.88,0.42,64.26,20.32,10.12,4
45,0.16,0.86,0.41,64.27,20.67,10.3,4
46,0.16,0.87,0.41,64.48,21.61,10.71,4
47,0.16,0.87,0.41,64.48,21.61,10.71,4
48,0.16,0.87,0.4,65.32,22.38,10.71,4
49,0.17,0.86,0.41,64.27,22.54,11.31,4
50,0.16,0.87,0.39,65.75,22.78,10.71,4
51,0.18,0.87,0.41,64.48,23.46,11.71,4
52,0.21,0.84,0.5,59.12,22.87,14.16,4
53,0.19,0.8,0.5,58.14,20.56,13.12,4
54,0.18,0.78,0.52,56.18,18.95,12.95,4
55,0.18,0.79,0.52,56.44,18.95,12.83,4
56,0.19,0.77,0.53,55.52,19.44,13.63,4
1,0.23,0.84,0.41,63.65,29.51,15.66,4
2,0.23,0.82,0.47,60.26,25.8,15.44,4
3,0.25,0.8,0.48,58.95,27.3,17.26,4
4,0.26,0.8,0.48,58.95,28.02,17.76,4
5,0.25,0.8,0.48,58.71,27.3,17.42,4
6,0.24,0.8,0.48,59.36,26.94,16.75,4
7,0.23,0.8,0.48,58.95,25.82,16.24,4
8,0.24,0.81,0.48,59.2,26.57,16.6,4
9,0.24,0.8,0.49,58.55,26.2,16.75,4
10,0.23,0.82,0.48,59.85,26.19,15.95,4
11,0.24,0.81,0.47,60.02,27.32,16.6,4
12,0.23,0.8,0.46,59.95,26.18,15.87,4
13,0.21,0.88,0.13,81.94,59.35,13.44,6
14,0.3,1.14,-0.31,105.32,136.47,14.59,6
15,0.22,0.75,0.2,74.85,47.12,16.26,6
16,0.29,0.61,0.59,45.74,25.96,25.38,6
17,0.17,0.69,0.62,48.08,15.56,14.04,1
18,0.25,0.7,0.65,47.32,21.08,19.57,1
19,0.27,0.72,0.62,49.35,23.29,20.28,1
20,0.23,0.71,0.63,48.68,19.93,17.68,1
21,0.24,0.69,0.65,46.67,20.48,19.41,1
22,0.23,0.7,0.62,48.72,20.79,18.43,1
23,0.26,0.72,0.64,48.29,21.92,19.73,1
24,0.22,0.73,0.6,50.68,19.98,16.59,1
25,0.14,0.73,0.59,51.41,13.5,10.84,1
26,0.16,0.74,0.59,51.71,14.93,11.89,1
27,0.31,0.77,0.43,60.7,36.03,22.2,2
28,0.32,0.84,0.48,60.54,33.91,20.79,2
29,0.32,0.84,0.45,61.54,35.26,20.97,2
30,0.1,0.82,0.45,61.08,12.63,7.06,2
31,0.31,0.88,0.46,62.43,34.14,19.49,2
32,0.33,0.74,0.48,57.3,34.55,23.85,2
33,0.33,0.7,0.57,50.95,29.91,25.02,2
34,0.11,0.78,0.5,57.38,12.34,7.97,2
35,0.14,0.8,0.52,57.35,15.26,9.91,2
36,0.24,0.73,0.53,54.12,24.51,18.25,2
37,0.29,0.86,0.66,52.63,23.77,18.59,2
38,0.12,0.77,0.52,55.64,12.62,8.7,2
39,0.14,0.8,0.55,55.16,14.23,10.01,2
40,0.42,0.71,0.55,52.43,37.65,30.69,2
41,0.34,0.75,0.55,53.51,31.79,24.62,2
42,0.14,0.85,0.58,55.83,13.67,9.38,2
43,0.28,0.73,0.62,49.65,24.5,21.16,1
44,0.25,0.72,0.63,48.64,21.56,19.18,1
45,0.27,0.71,0.6,49.76,23.82,20.49,1
46,0.27,0.72,0.62,49.35,23.9,20.83,1
47,0.25,0.7,0.6,49.45,22.57,19.57,1
48,0.24,0.76,0.48,57.84,26.94,17.72,1
49,0.24,0.88,0.23,75,45.94,15.47,5
50,0.24,0.82,0.09,83.48,68.84,16.45,5
51,0.2,0.89,-0.16,99.95,127.57,12.85,5
52,0.22,1.09,-0.33,106.7,146.31,11.31,5
53,0.21,0.77,0.49,57.26,23.2,15.4,5
54,0.21,0.71,0.7,45.64,16.88,16.53,4
55,0.2,0.69,0.65,46.67,17.39,16.46,4
56,0.22,0.69,0.66,45.99,18.23,17.65,4
57,0.2,0.71,0.63,48.33,17.8,15.95,4
58,0.22,0.68,0.66,46.01,18.43,17.84,4
59,0.14,0.7,0.66,46.64,11.96,11.31,4
0,0.2,0.76,0.59,51.92,18.89,15,4
1,0.2,0.7,0.62,48.72,17.56,15.52,4
2,0.22,0.75,0.55,53.51,21.52,16.26,4
3,0.23,0.73,0.61,50.01,21.04,17.88,4
4,0.3,0.76,0.52,55.77,29.93,21.39,4
5,0.3,0.75,0.48,57.57,31.92,21.6,4
6,0.27,0.85,0.39,65.36,34.22,17.32,4
7,0.27,0.86,0.37,66.86,36.67,17.65,4
8,0.32,0.91,0.2,77.84,58.63,19.47,4
9,0.25,0.93,0.16,79.99,56.73,15.05,4
10,0.34,1.05,0.04,87.88,83.37,17.67,4
11,0.25,0.78,0.51,56.98,26.21,17.74,4
12,0.23,0.73,0.61,50.01,20.39,17.32,4
13,0.23,0.73,0.59,51.04,21.54,17.7,4
14,0.24,0.73,0.59,51.41,22.46,18.25,4
15,0.24,0.73,0.59,51.41,22.46,18.25,4
16,0.23,0.74,0.59,51.34,21.54,17.53,4
17,0.25,0.74,0.6,50.97,22.57,18.62,4
18,0.23,0.73,0.59,51.04,21.54,17.7,4
19,0.25,0.73,0.59,51.41,23.11,18.8,4
20,0.23,0.73,0.58,51.79,21.4,17.15,4
21,0.37,0.74,0.58,52.08,32.42,26.32,4
22,0.42,0.73,0.53,53.83,38.45,30.14,4
23,0.45,0.68,0.55,51.18,39.64,33.69,4
24,0.3,0.73,0.63,48.95,25.71,22.75,4
25,0.31,0.73,0.51,55.34,31.61,23.05,4
26,0.23,0.9,0.37,67.77,31.68,14.15,4
27,0.2,0.91,0.13,81.66,55.78,12.16,4
28,0.29,0.98,0.27,74.78,47.42,16.49,4
29,0.27,0.8,0.27,71.23,45,18.77,4
30,0.14,0.85,0.32,69.39,23.7,9.38,4
31,0.16,0.96,0.23,76.73,34.59,9.24,4
32,0.3,0.99,0.16,81.05,62.85,17.07,4
33,0.1,0.9,0.16,80.13,33.02,6.45,4
34,0.22,0.92,0.29,72.59,37.12,13.35,4
35,0.23,0.84,0.38,65.84,31.14,15.16,4
36,0.29,0.91,0.29,72.45,45,17.55,4
37,0.28,0.88,0.4,65.52,35.22,17.82,4
38,0.2,0.84,0.38,65.6,27.95,13.54,4
39,0.22,0.87,0.37,67.05,30.78,14.16,4
40,0.22,0.88,0.35,68.29,31.89,13.92,4
41,0.21,0.88,0.38,66.8,29.36,13.55,4
42,0.23,0.86,0.35,67.75,32.8,14.77,4
43,0.19,0.84,0.45,61.96,22.83,12.64,4
44,0.17,0.8,0.48,59.36,19.83,12.06,4
45,0.18,0.8,0.61,52.86,16.43,12.59,4
46,0.21,0.72,0.65,47.94,18.02,16.36,4
47,0.18,0.49,0.82,30.96,12.36,20.06,3
48,0.2,0.1,0.89,6.51,12.85,63.43,3
49,0.16,-0.05,0.98,-3.18,9.46,108.43,3
50,0.2,-0.27,0.96,-15.88,11.49,144.46,3
51,0.24,-0.35,0.92,-20.87,14.72,145.44,0
52,0.24,-0.27,0.97,-15.33,14.04,137.64,0
53,0.23,-0.28,0.94,-16.7,13.59,141.15,0
54,0.23,-0.27,0.96,-15.45,13.27,139.54,0
55,0.23,-0.25,0.96,-14.58,13.27,137.82,0
56,0.23,-0.26,0.95,-15.14,13.37,138.69,0
57,0.24,-0.24,0.95,-14.37,14.37,135,0
58,0.23,-0.25,0.95,-14.7,13.82,136.85,0
59,0.23,-0.26,0.95,-15.14,13.82,137.73,0
0,0.23,-0.25,0.96,-14.58,13.71,136.85,0
1,0.23,-0.24,0.96,-14.15,13.71,135.94,0
2,0.23,-0.26,0.97,-14.9,13.16,138.69,0
3,0.22,-0.29,0.94,-17.14,13.13,142.88,0
4,0.23,-0.28,0.97,-16.19,13.16,141.15,0
5,0.23,-0.25,0.97,-14.47,13.16,137.82,0
6,0.23,-0.24,0.96,-14.15,13.71,135.94,0
7,0.23,-0.25,0.96,-14.58,13.27,137.82,0
8,0.23,-0.26,0.95,-15.14,13.37,138.69,0
9,0.22,-0.23,0.95,-13.92,13.03,136.97,0
10,0.23,-0.24,0.97,-14.04,13.6,135.94,0
11,0.23,-0.25,0.97,-14.47,13.16,137.82,0
12,0.22,-0.23,0.97,-13.16,12.72,136.01,0
13,0.29,-0.19,0.96,-11.04,16.74,122.97,0
14,0.23,-0.15,0.98,-8.58,13.39,122.35,0
15,0.22,-0.12,1.01,-6.63,12.25,118.18,0
16,0.17,-0.04,1.05,-2.12,9.26,102.8,3
17,0.26,0.15,0.93,9.07,15.5,60.07,3
18,0.25,0.53,0.77,34.48,17.91,25.2,3
19,0.24,0.82,0.38,65.43,32.86,16.45,3
20,0.24,0.96,0.07,85.82,73.81,14.15,3
21,0.27,0.97,0.05,86.77,78.69,15.76,3
22,0.23,0.92,0.17,79.44,52.82,13.81,3
23,0.22,0.93,0.16,80.46,54.46,13.24,4
24,0.24,0.95,0.19,78.78,52.25,14.37,4
25,0.22,0.9,0.19,78.21,49.4,13.68,4
26,0.23,0.93,0.16,79.99,54.09,13.7,4
27,0.22,0.91,0.17,79.35,51.84,13.46,4
28,0.23,0.93,0.17,79.53,52.82,13.7,4
29,0.22,0.92,0.17,79.44,51.84,13.35,4
30,0.22,0.92,0.13,81.8,58.74,13.35,4
31,0.22,0.93,0.13,82.34,60.26,13.24,4
32,0.23,0.93,0.2,78.14,49.24,13.7,4
33,0.22,0.87,0.21,76.33,46.04,14.16,4
34,0.17,0.89,0.22,76.2,38.16,10.92,4
35,0.23,0.91,0.18,78.88,51.58,13.92,4
36,0.21,0.91,0.2,77.94,47.2,12.99,4
37,0.27,0.88,0.24,74.66,47.64,16.75,4
38,0.27,0.88,0.25,74.19,46.74,16.75,4
39,0.23,0.89,0.26,73.86,42.27,14.74,4
40,0.23,0.88,0.27,73.25,41.42,14.87,4
41,0.16,0.87,0.31,70.18,27.7,10.71,4
42,0.05,0.89,0.35,68.46,8.84,3.51,4
43,-0.31,0.85,0.35,67.57,-41.63,-20.15,3
44,-0.52,0.76,0.08,84.11,-81.51,-34.63,3
45,-0.45,0.73,-0.3,112.01,-123.69,-31.23,3
46,-0.3,0.7,-0.54,127.79,-151.16,-23.12,3
47,-0.21,0.74,-0.66,131.48,-162.18,-15.87,3
48,-0.41,0.76,-0.28,110.36,-124.19,-28.65,3
49,-0.8,0.6,-0.31,117.45,-111.41,-52.95,3
50,-0.84,0.43,-0.01,91.04,-90.54,-62.8,3
51,-0.79,0.42,0.07,80.54,-84.91,-61.87,0
52,-0.8,0.42,0.09,78.49,-83.9,-62.33,0
53,-0.81,0.42,0.09,77.47,-83.42,-62.56,0
54,-0.81,0.42,0.08,79.51,-84.51,-62.56,0
55,-0.8,0.42,0.08,79.51,-84.45,-62.33,0
56,-0.8,0.43,0.1,76.7,-82.81,-61.9,0
57,-0.81,0.43,0.09,77.69,-83.42,-62.13,0
58,-0.81,0.43,0.1,76.7,-82.87,-62.13,0
59,-0.8,0.43,0.11,75.72,-82.26,-61.9,0
0,-0.81,0.44,0.1,76.93,-82.87,-61.7,0
1,-0.81,0.42,0.09,77.47,-83.42,-62.56,0
2,-0.81,0.41,0.11,75.2,-82.33,-63,0
3,-0.81,0.42,0.1,76.46,-82.87,-62.56,0
4,-0.81,0.43,0.11,75.72,-82.33,-62.13,0
5,-0.81,0.42,0.11,75.47,-82.33,-62.56,0
6,-0.8,0.42,0.11,75.47,-82.26,-62.33,0
7,-0.81,0.42,0.11,75.47,-82.33,-62.56,0
8,-0.8,0.43,0.1,76.7,-82.81,-61.9,0
9,-0.79,0.44,0.13,73.11,-80.45,-60.99,0
10,-0.75,0.41,0.22,62.15,-73.74,-61.1,0
11,-0.78,0.41,0.26,58.09,-71.74,-62.08,0
12,-0.73,0.36,0.41,40.96,-60.58,-63.92,0
13,-0.63,0.61,0.56,47.29,-48.37,-46.08,0
14,-0.21,0.77,0.62,51.13,-18.87,-15.4,0
15,-0.28,0.31,0.93,18.58,-16.83,-41.99,0
16,0.06,0,1.04,0,3.44,90,0
17,0.39,-0.36,0.95,-20.82,22.45,132.61,0
18,0.2,-0.05,0.94,-3.34,11.77,105.64,0
19,0.05,0.09,1.01,5.31,3.11,30.26,0
20,0.11,0.04,0.98,2.27,6.34,70.35,0
21,0.14,-0.02,1.02,-0.87,7.82,96.34,0
22,0.14,0.03,1.02,1.76,7.88,77.47,0
23,0.13,-0.03,0.99,-1.8,7.18,104.04,0
24,0.13,-0.02,0.98,-1.37,7.29,100.62,0
25,0.13,-0.02,0.99,-0.9,7.18,97.13,0
26,0.13,-0.01,0.99,-0.45,7.62,93.37,0
27,0.13,0.01,0.99,0.45,7.62,86.63,0
28,0.13,0,0.98,0,7.68,90,0
29,0.14,0,0.99,0,8.07,90,0
30,0.13,0,0.99,0,7.62,90,0
31,0.13,-0.06,0.98,-3.66,7.29,116.57,0
32,0.09,-0.05,1.01,-3.11,4.87,122.47,0
33,0.17,0.09,1,4.91,9.75,63.43,0
34,0.3,0.13,0.98,7.29,17.33,67.69,0
35,0.45,0.05,0.91,2.96,26.17,83.99,0
36,0.68,0.27,0.84,18.11,39.11,68.09,0
37,0.74,-0.1,0.68,-8.5,47.52,97.79,0
38,0.91,-0.2,0.43,-25.3,64.82,102.53,0
39,0.95,0.03,0.44,4.09,65.34,88.12,0
40,0.93,-0.03,0.2,-8.75,77.68,91.93,0
41,0.96,-0.07,0.02,-71.57,88.6,94.18,0
42,0.94,-0.23,-0.21,-132.95,102.68,103.59,0
43,1.03,-0.09,-0.13,-144.78,97.34,95.19,0
44,0.97,-0.08,-0.08,-135,94.61,94.61,0
45,1.02,-0.06,-0.05,-131.19,93.08,93.52,0
46,0.99,-0.02,-0.08,-163.3,94.5,91.35,0
47,1.02,-0.08,-0.07,-131.99,93.96,94.4,0
48,1.01,-0.06,-0.09,-143.97,94.87,93.55,0
49,1,-0.05,-0.09,-147.53,94.91,93.13,0
50,1,-0.05,-0.09,-147.53,94.91,93.13,0
51,1,-0.05,-0.09,-149.74,95.36,93.13,0
52,1,-0.05,-0.09,-147.53,94.91,93.13,0
53,0.99,-0.06,-0.09,-146.31,95.4,93.6,0
54,0.98,-0.06,-0.09,-146.31,95.44,93.63,0
55,1.02,-0.06,-0.09,-146.31,95.27,93.52,0
56,1,-0.05,-0.11,-156.8,96.24,92.68,0
57,1.02,-0.1,-0.05,-114.78,92.62,95.67,0
58,1.05,-0.06,0.21,-16.5,78.61,93.42,0
59,0.72,-0.18,0.74,-13.61,44.08,104.04,0
0,0.23,0.08,1.02,4.4,12.58,70.97,0
1,0.32,0.41,0.77,27.71,22.5,38.25,0
2,0.24,0.02,0.94,1.43,14.48,84.47,0
3,-0.07,-0.1,1.04,-5.58,-3.87,-145.3,0
4,0.04,-0.13,0.98,-7.29,2.29,162.65,0
5,0.05,-0.16,0.99,-8.95,3.15,160.71,0
6,0.05,-0.16,0.98,-9.54,2.75,164.05,0
7,0.05,-0.16,1,-8.88,3.13,160.71,0
8,0.04,-0.16,0.98,-9.02,2.27,165.96,0
9,0.04,-0.16,0.98,-9.46,2.27,166.61,0
10,0.04,-0.17,0.98,-9.98,2.29,167.2,0
11,0.04,-0.17,0.97,-10.06,2.31,167.2,0
12,0.04,-0.17,0.99,-9.83,2.25,167.2,0
13,0.02,-0.19,0.99,-10.7,1.35,172.87,0
14,0.04,-0.18,0.98,-10.43,2.29,167.74,0
15,0.04,-0.17,0.98,-9.9,2.27,167.2,0
16,0.04,-0.18,0.99,-10.27,2.25,167.74,0
17,0.04,-0.18,0.98,-10.43,2.29,167.74,0
18,0.02,-0.2,1.03,-11.14,1.3,173.42,0
19,0.15,0.03,1.02,1.76,8.32,78.11,3
20,0.33,0.58,0.73,38.21,24.08,29.58,3
21,0.25,0.77,0.5,57.12,26.57,17.91,3
22,0.28,0.92,0.2,77.57,54.16,16.97,3
23,0.25,0.94,-0.13,97.59,116.57,14.93,3
24,0.27,0.91,0.07,85.6,75.17,16.2,3
25,0.28,0.92,0.08,85.16,74.48,16.97,4
26,0.27,0.91,0.1,83.66,69.62,16.65,4
27,0.29,0.91,0.09,84.14,72.03,17.55,4
28,0.28,0.92,0.12,82.76,67.38,16.97,4
29,0.28,0.92,0.1,83.71,70.14,16.97,4
30,0.28,0.93,0.11,83.29,68.75,16.83,4
31,0.27,0.91,0.09,84.63,72.55,16.65,4
32,0.27,0.92,0.1,83.71,69.62,16.52,4
33,0.27,0.91,0.08,85.11,74.05,16.65,4
34,0.27,0.92,0.09,84.67,72.55,16.52,4
35,0.27,0.91,0.06,86.09,76.76,16.2,4
36,0.25,0.91,0.03,88.04,82.87,15.3,4
37,0.26,0.91,0.03,88.03,83.09,15.88,4
38,0.24,0.91,0.04,87.55,80.84,14.84,4
39,0.25,0.92,0.06,86.12,75.96,15.17,4
40,0.25,0.92,0.07,85.64,74.29,15.17,4
41,0.24,0.93,0.04,87.59,80.84,14.6,4
42,0.26,0.93,0.08,85.2,73.14,15.5,4
43,0.26,0.88,0.23,75.13,47.73,16.28,4
44,0.23,0.88,0.34,69,34,14.52,4
45,0.29,0.81,0.45,60.85,32.54,19.58,4
46,0.31,0.8,0.41,62.99,37.57,21.41,4
47,0.33,0.81,0.33,68.01,45,21.99,4
48,0.32,0.81,0.27,71.9,50.33,21.52,4
49,0.27,0.85,0.31,69.85,41.19,17.8,4
50,0.3,0.85,0.36,67.12,39.56,19.22,4
51,0.19,0.84,0.38,65.6,26.1,12.53,4
52,0.28,0.85,0.37,66.67,37.45,18.28,4
53,0.25,0.88,0.31,70.35,38.66,15.95,4
54,0.28,0.98,0.27,74.9,46.64,15.95,4
55,0.22,0.84,0.24,73.98,42.09,14.53,4
56,0.27,0.92,-0.04,92.43,98.13,16.52,6
57,0.25,0.87,-0.27,107.5,137.56,16.08,6
58,0.23,0.95,-0.29,106.87,140.96,13.82,6
59,0.25,0.91,-0.08,94.93,107.35,15.42,6
0,0.31,0.94,0.13,81.94,66.97,18.43,6
1,0.29,0.84,0.3,70.45,44.24,19.08,6
2,0.23,0.87,0.39,65.75,30.96,15.12,1
3,0.24,0.81,0.43,62.13,29.41,16.6,1
4,0.24,0.83,0.41,63.43,30.32,16.3,1
5,0.3,0.86,0.39,65.56,37.95,19.52,1
6,0.26,0.84,0.36,66.74,35.66,17.14,1
7,0.23,0.89,0.38,67.17,31.14,14.27,1
8,0.2,0.77,0.45,59.64,23.32,14.17,2
9,0.38,1.16,0.05,87.68,82.87,17.97,9
10,0.3,0.9,0.13,81.59,65.9,18.29,9
11,0.28,0.84,0.41,64.29,34.7,18.43,9
12,0.27,0.74,0.58,52.08,24.68,19.69,2
13,0.28,0.73,0.59,51.41,25.64,20.96,2
14,0.35,0.79,0.48,58.46,35.97,24.02,2
15,0.41,0.73,0.55,53.03,36.61,29.21,2
16,0.4,0.74,0.52,55.21,37.69,28.23,2
17,0.16,0.8,0.41,63.21,21.99,11.52,2
18,0.2,0.81,0.5,58.39,22.11,14.04,2
19,0.39,0.77,0.42,61.14,42.8,27.03,2
20,0.39,0.75,0.55,53.51,35.15,27.51,2
21,0.23,0.85,0.33,68.93,34.62,14.9,2
22,0.21,0.77,0.52,56.04,22.25,15.4,2
23,0.34,0.9,0.35,68.63,43.7,20.5,2
24,0.3,0.86,0.32,69.56,43.57,19.52,2
25,0.44,0.95,0.32,71.28,53.79,24.84,2
26,0.17,0.91,0.3,72.01,30.07,10.65,2
27,0.3,0.8,0.41,63.21,36.16,20.25,2
28,0.36,0.88,0.48,61.43,37.02,22.33,2
29,0.27,0.85,0.39,65.36,34.22,17.32,2
30,0.29,0.86,0.12,82.23,67.93,18.59,5
31,0.27,0.86,-0.11,97.25,112.38,17.18,5
32,0.25,1.02,-0.09,94.8,108.97,13.73,5
33,0.26,0.91,-0.01,90.49,91.74,15.75,5
34,0.21,0.73,0.41,60.58,27,16.03,5
35,0.26,0.74,0.54,54.01,25.56,19.16,4
